Service Item Type ID,StagingRef__c,Name,ServiceCompanyStagingRef__c,ServiceItemFamilyStagingRef__c,DivisionStagingRef__c,DeviceSizeStagingRef__c,BandTypeStagingRef__c,GroupTypeStagingRef__c,Apt_UK__BillDescription__c,Apt_UK__StartDate__c,Apt_UK__EndDate__c,Apt_UK__EligibleforanAgreedRate__c,Apt_UK__AvailableToSelectInWizard__c,ChargeType__c,NumberOfOccupants__c,ServiceItemTypeCategory__c,SurfaceWaterDrainage__c,AssessedCharge__c
SI1362,SI1362,IOS HH Legacy Meas Sew RTS NSW - 28%,IOS,SIF151,IS01,,,,28%,2020/04/01,2025/10/01,No,0,,,,,
SI1363,SI1363,IOS HH Legacy Meas Sew RTS NSW - 29%,IOS,SIF151,IS01,,,,29%,2020/04/01,2025/10/01,No,0,,,,,
SI1364,SI1364,IOS HH Legacy Meas Sew RTS NSW - 30%,IOS,SIF151,IS01,,,,30%,2020/04/01,2025/10/01,No,0,,,,,
SI1365,SI1365,IOS HH Legacy Meas Sew RTS NSW - 31%,IOS,SIF151,IS01,,,,31%,2020/04/01,2025/10/01,No,0,,,,,
SI1366,SI1366,IOS HH Legacy Meas Sew RTS NSW - 32%,IOS,SIF151,IS01,,,,32%,2020/04/01,2025/10/01,No,0,,,,,
SI1367,SI1367,IOS HH Legacy Meas Sew RTS NSW - 33%,IOS,SIF151,IS01,,,,33%,2020/04/01,2025/10/01,No,0,,,,,
SI1368,SI1368,IOS HH Legacy Meas Sew RTS NSW - 34%,IOS,SIF151,IS01,,,,34%,2020/04/01,2025/10/01,No,0,,,,,
SI1369,SI1369,IOS HH Legacy Meas Sew RTS NSW - 35%,IOS,SIF151,IS01,,,,35%,2020/04/01,2025/10/01,No,0,,,,,
SI1370,SI1370,IOS HH Legacy Meas Sew RTS NSW - 36%,IOS,SIF151,IS01,,,,36%,2020/04/01,2025/10/01,No,0,,,,,
SI1371,SI1371,IOS HH Legacy Meas Sew RTS NSW - 37%,IOS,SIF151,IS01,,,,37%,2020/04/01,2025/10/01,No,0,,,,,
SI1372,SI1372,IOS HH Legacy Meas Sew RTS NSW - 38%,IOS,SIF151,IS01,,,,38%,2020/04/01,2025/10/01,No,0,,,,,
SI1373,SI1373,IOS HH Legacy Meas Sew RTS NSW - 39%,IOS,SIF151,IS01,,,,39%,2020/04/01,2025/10/01,No,0,,,,,
SI1374,SI1374,IOS HH Legacy Meas Sew RTS NSW - 40%,IOS,SIF151,IS01,,,,40%,2020/04/01,2025/10/01,No,0,,,,,
SI1375,SI1375,IOS HH Legacy Meas Sew RTS NSW - 41%,IOS,SIF151,IS01,,,,41%,2020/04/01,2025/10/01,No,0,,,,,
SI1376,SI1376,IOS HH Legacy Meas Sew RTS NSW - 42%,IOS,SIF151,IS01,,,,42%,2020/04/01,2025/10/01,No,0,,,,,
SI1377,SI1377,IOS HH Legacy Meas Sew RTS NSW - 43%,IOS,SIF151,IS01,,,,43%,2020/04/01,2025/10/01,No,0,,,,,
SI1378,SI1378,IOS HH Legacy Meas Sew RTS NSW - 44%,IOS,SIF151,IS01,,,,44%,2020/04/01,2025/10/01,No,0,,,,,
SI1379,SI1379,IOS HH Legacy Meas Sew RTS NSW - 45%,IOS,SIF151,IS01,,,,45%,2020/04/01,2025/10/01,No,0,,,,,
SI1380,SI1380,IOS HH Legacy Meas Sew RTS NSW - 46%,IOS,SIF151,IS01,,,,46%,2020/04/01,2025/10/01,No,0,,,,,
SI1381,SI1381,IOS HH Legacy Meas Sew RTS NSW - 47%,IOS,SIF151,IS01,,,,47%,2020/04/01,2025/10/01,No,0,,,,,
SI1382,SI1382,IOS HH Legacy Meas Sew RTS NSW - 48%,IOS,SIF151,IS01,,,,48%,2020/04/01,2025/10/01,No,0,,,,,
SI1383,SI1383,IOS HH Legacy Meas Sew RTS NSW - 49%,IOS,SIF151,IS01,,,,49%,2020/04/01,2025/10/01,No,0,,,,,
SI1384,SI1384,IOS HH Legacy Meas Sew RTS NSW - 50%,IOS,SIF151,IS01,,,,50%,2020/04/01,2025/10/01,No,0,,,,,
SI1385,SI1385,IOS HH Legacy Meas Sew RTS NSW - 51%,IOS,SIF151,IS01,,,,51%,2020/04/01,2025/10/01,No,0,,,,,
SI1386,SI1386,IOS HH Legacy Meas Sew RTS NSW - 52%,IOS,SIF151,IS01,,,,52%,2020/04/01,2025/10/01,No,0,,,,,
SI1387,SI1387,IOS HH Legacy Meas Sew RTS NSW - 53%,IOS,SIF151,IS01,,,,53%,2020/04/01,2025/10/01,No,0,,,,,
SI1388,SI1388,IOS HH Legacy Meas Sew RTS NSW - 54%,IOS,SIF151,IS01,,,,54%,2020/04/01,2025/10/01,No,0,,,,,
SI1389,SI1389,IOS HH Legacy Meas Sew RTS NSW - 55%,IOS,SIF151,IS01,,,,55%,2020/04/01,2025/10/01,No,0,,,,,
SI1390,SI1390,IOS HH Legacy Meas Sew RTS NSW - 56%,IOS,SIF151,IS01,,,,56%,2020/04/01,2025/10/01,No,0,,,,,
SI1391,SI1391,IOS HH Legacy Meas Sew RTS NSW - 57%,IOS,SIF151,IS01,,,,57%,2020/04/01,2025/10/01,No,0,,,,,
SI1392,SI1392,IOS HH Legacy Meas Sew RTS NSW - 58%,IOS,SIF151,IS01,,,,58%,2020/04/01,2025/10/01,No,0,,,,,
SI1393,SI1393,IOS HH Legacy Meas Sew RTS NSW - 59%,IOS,SIF151,IS01,,,,59%,2020/04/01,2025/10/01,No,0,,,,,
SI1394,SI1394,IOS HH Legacy Meas Sew RTS NSW - 60%,IOS,SIF151,IS01,,,,60%,2020/04/01,2025/10/01,No,0,,,,,
SI1395,SI1395,IOS HH Legacy Meas Sew RTS NSW - 61%,IOS,SIF151,IS01,,,,61%,2020/04/01,2025/10/01,No,0,,,,,
SI1396,SI1396,IOS HH Legacy Meas Sew RTS NSW - 62%,IOS,SIF151,IS01,,,,62%,2020/04/01,2025/10/01,No,0,,,,,
SI1397,SI1397,IOS HH Legacy Meas Sew RTS NSW - 63%,IOS,SIF151,IS01,,,,63%,2020/04/01,2025/10/01,No,0,,,,,
SI1398,SI1398,IOS HH Legacy Meas Sew RTS NSW - 64%,IOS,SIF151,IS01,,,,64%,2020/04/01,2025/10/01,No,0,,,,,
SI1399,SI1399,IOS HH Legacy Meas Sew RTS NSW - 65%,IOS,SIF151,IS01,,,,65%,2020/04/01,2025/10/01,No,0,,,,,
SI1400,SI1400,IOS HH Legacy Meas Sew RTS NSW - 66%,IOS,SIF151,IS01,,,,66%,2020/04/01,2025/10/01,No,0,,,,,
SI1401,SI1401,IOS HH Legacy Meas Sew RTS NSW - 67%,IOS,SIF151,IS01,,,,67%,2020/04/01,2025/10/01,No,0,,,,,
SI1402,SI1402,IOS HH Legacy Meas Sew RTS NSW - 68%,IOS,SIF151,IS01,,,,68%,2020/04/01,2025/10/01,No,0,,,,,
SI1403,SI1403,IOS HH Legacy Meas Sew RTS NSW - 69%,IOS,SIF151,IS01,,,,69%,2020/04/01,2025/10/01,No,0,,,,,
SI1404,SI1404,IOS HH Legacy Meas Sew RTS NSW - 70%,IOS,SIF151,IS01,,,,70%,2020/04/01,2025/10/01,No,0,,,,,
SI1405,SI1405,IOS HH Legacy Meas Sew RTS NSW - 71%,IOS,SIF151,IS01,,,,71%,2020/04/01,2025/10/01,No,0,,,,,
SI1406,SI1406,IOS HH Legacy Meas Sew RTS NSW - 72%,IOS,SIF151,IS01,,,,72%,2020/04/01,2025/10/01,No,0,,,,,
SI1407,SI1407,IOS HH Legacy Meas Sew RTS NSW - 73%,IOS,SIF151,IS01,,,,73%,2020/04/01,2025/10/01,No,0,,,,,
SI1408,SI1408,IOS HH Legacy Meas Sew RTS NSW - 74%,IOS,SIF151,IS01,,,,74%,2020/04/01,2025/10/01,No,0,,,,,
SI1409,SI1409,IOS HH Legacy Meas Sew RTS NSW - 75%,IOS,SIF151,IS01,,,,75%,2020/04/01,2025/10/01,No,0,,,,,
SI1410,SI1410,IOS HH Legacy Meas Sew RTS NSW - 76%,IOS,SIF151,IS01,,,,76%,2020/04/01,2025/10/01,No,0,,,,,
SI1411,SI1411,IOS HH Legacy Meas Sew RTS NSW - 77%,IOS,SIF151,IS01,,,,77%,2020/04/01,2025/10/01,No,0,,,,,
SI1412,SI1412,IOS HH Legacy Meas Sew RTS NSW - 78%,IOS,SIF151,IS01,,,,78%,2020/04/01,2025/10/01,No,0,,,,,
SI1413,SI1413,IOS HH Legacy Meas Sew RTS NSW - 79%,IOS,SIF151,IS01,,,,79%,2020/04/01,2025/10/01,No,0,,,,,
SI1414,SI1414,IOS HH Legacy Meas Sew RTS NSW - 80%,IOS,SIF151,IS01,,,,80%,2020/04/01,2025/10/01,No,0,,,,,
SI1415,SI1415,IOS HH Legacy Meas Sew RTS NSW - 81%,IOS,SIF151,IS01,,,,81%,2020/04/01,2025/10/01,No,0,,,,,
SI1416,SI1416,IOS HH Legacy Meas Sew RTS NSW - 82%,IOS,SIF151,IS01,,,,82%,2020/04/01,2025/10/01,No,0,,,,,
SI1417,SI1417,IOS HH Legacy Meas Sew RTS NSW - 83%,IOS,SIF151,IS01,,,,83%,2020/04/01,2025/10/01,No,0,,,,,
SI1418,SI1418,IOS HH Legacy Meas Sew RTS NSW - 84%,IOS,SIF151,IS01,,,,84%,2020/04/01,2025/10/01,No,0,,,,,
SI1419,SI1419,IOS HH Legacy Meas Sew RTS NSW - 85%,IOS,SIF151,IS01,,,,85%,2020/04/01,2025/10/01,No,0,,,,,
SI1420,SI1420,IOS HH Legacy Meas Sew RTS NSW - 86%,IOS,SIF151,IS01,,,,86%,2020/04/01,2025/10/01,No,0,,,,,
SI1421,SI1421,IOS HH Legacy Meas Sew RTS NSW - 87%,IOS,SIF151,IS01,,,,87%,2020/04/01,2025/10/01,No,0,,,,,
SI1422,SI1422,IOS HH Legacy Meas Sew RTS NSW - 88%,IOS,SIF151,IS01,,,,88%,2020/04/01,2025/10/01,No,0,,,,,
SI1423,SI1423,IOS HH Legacy Meas Sew RTS NSW - 89%,IOS,SIF151,IS01,,,,89%,2020/04/01,2025/10/01,No,0,,,,,
SI1424,SI1424,IOS HH Legacy Meas Sew RTS NSW - 90%,IOS,SIF151,IS01,,,,90%,2020/04/01,2025/10/01,No,0,,,,,
SI1425,SI1425,IOS HH Legacy Meas Sew RTS NSW - 91%,IOS,SIF151,IS01,,,,91%,2020/04/01,2025/10/01,No,0,,,,,
SI1426,SI1426,IOS HH Legacy Meas Sew RTS NSW - 92%,IOS,SIF151,IS01,,,,92%,2020/04/01,2025/10/01,No,0,,,,,
SI1427,SI1427,IOS HH Legacy Meas Sew RTS NSW - 93%,IOS,SIF151,IS01,,,,93%,2020/04/01,2025/10/01,No,0,,,,,
SI1428,SI1428,IOS HH Legacy Meas Sew RTS NSW - 94%,IOS,SIF151,IS01,,,,94%,2020/04/01,2025/10/01,No,0,,,,,
SI1429,SI1429,IOS HH Legacy Meas Sew RTS NSW - 95%,IOS,SIF151,IS01,,,,95%,2020/04/01,2025/10/01,No,0,,,,,
SI1430,SI1430,IOS HH Legacy Meas Sew RTS NSW - 96%,IOS,SIF151,IS01,,,,96%,2020/04/01,2025/10/01,No,0,,,,,
SI1431,SI1431,IOS HH Legacy Meas Sew RTS NSW - 97%,IOS,SIF151,IS01,,,,97%,2020/04/01,2025/10/01,No,0,,,,,
SI1432,SI1432,IOS HH Legacy Meas Sew RTS NSW - 98%,IOS,SIF151,IS01,,,,98%,2020/04/01,2025/10/01,No,0,,,,,
SI1433,SI1433,IOS HH Legacy Meas Sew RTS NSW - 99%,IOS,SIF151,IS01,,,,99%,2020/04/01,2025/10/01,No,0,,,,,
SI1434,SI1434,IOS HH Legacy Meas Sew RTS NSW - 100%,IOS,SIF151,IS01,,,,100%,2020/04/01,2025/10/01,No,0,,,,,
SI1435,SI1435,IOS HH Legacy Meas Sew RTS NSW - Default,IOS,SIF151,IS01,,,,95%,2020/04/01,2025/10/01,No,0,,,,,
SI1436,SI1436,IOS HH Legacy Meas Sew RTS SWD - 00%,IOS,SIF152,IS01,,,,00%,2020/04/01,2025/10/01,No,0,,,,,
SI1437,SI1437,IOS HH Legacy Meas Sew RTS SWD - 01%,IOS,SIF152,IS01,,,,01%,2020/04/01,2025/10/01,No,0,,,,,
SI1438,SI1438,IOS HH Legacy Meas Sew RTS SWD - 02%,IOS,SIF152,IS01,,,,02%,2020/04/01,2025/10/01,No,0,,,,,
SI1439,SI1439,IOS HH Legacy Meas Sew RTS SWD - 03%,IOS,SIF152,IS01,,,,03%,2020/04/01,2025/10/01,No,0,,,,,
SI1440,SI1440,IOS HH Legacy Meas Sew RTS SWD - 04%,IOS,SIF152,IS01,,,,04%,2020/04/01,2025/10/01,No,0,,,,,
SI1441,SI1441,IOS HH Legacy Meas Sew RTS SWD - 05%,IOS,SIF152,IS01,,,,05%,2020/04/01,2025/10/01,No,0,,,,,
SI1442,SI1442,IOS HH Legacy Meas Sew RTS SWD - 06%,IOS,SIF152,IS01,,,,06%,2020/04/01,2025/10/01,No,0,,,,,
SI1443,SI1443,IOS HH Legacy Meas Sew RTS SWD - 07%,IOS,SIF152,IS01,,,,07%,2020/04/01,2025/10/01,No,0,,,,,
SI1444,SI1444,IOS HH Legacy Meas Sew RTS SWD - 08%,IOS,SIF152,IS01,,,,08%,2020/04/01,2025/10/01,No,0,,,,,
SI1445,SI1445,IOS HH Legacy Meas Sew RTS SWD - 09%,IOS,SIF152,IS01,,,,09%,2020/04/01,2025/10/01,No,0,,,,,
SI1446,SI1446,IOS HH Legacy Meas Sew RTS SWD - 10%,IOS,SIF152,IS01,,,,10%,2020/04/01,2025/10/01,No,0,,,,,
SI1447,SI1447,IOS HH Legacy Meas Sew RTS SWD - 11%,IOS,SIF152,IS01,,,,11%,2020/04/01,2025/10/01,No,0,,,,,
SI1448,SI1448,IOS HH Legacy Meas Sew RTS SWD - 12%,IOS,SIF152,IS01,,,,12%,2020/04/01,2025/10/01,No,0,,,,,
SI1449,SI1449,IOS HH Legacy Meas Sew RTS SWD - 13%,IOS,SIF152,IS01,,,,13%,2020/04/01,2025/10/01,No,0,,,,,
SI1450,SI1450,IOS HH Legacy Meas Sew RTS SWD - 14%,IOS,SIF152,IS01,,,,14%,2020/04/01,2025/10/01,No,0,,,,,
SI1451,SI1451,IOS HH Legacy Meas Sew RTS SWD - 15%,IOS,SIF152,IS01,,,,15%,2020/04/01,2025/10/01,No,0,,,,,
SI1452,SI1452,IOS HH Legacy Meas Sew RTS SWD - 16%,IOS,SIF152,IS01,,,,16%,2020/04/01,2025/10/01,No,0,,,,,
SI1453,SI1453,IOS HH Legacy Meas Sew RTS SWD - 17%,IOS,SIF152,IS01,,,,17%,2020/04/01,2025/10/01,No,0,,,,,
SI1454,SI1454,IOS HH Legacy Meas Sew RTS SWD - 18%,IOS,SIF152,IS01,,,,18%,2020/04/01,2025/10/01,No,0,,,,,
SI1455,SI1455,IOS HH Legacy Meas Sew RTS SWD - 19%,IOS,SIF152,IS01,,,,19%,2020/04/01,2025/10/01,No,0,,,,,
SI1456,SI1456,IOS HH Legacy Meas Sew RTS SWD - 20%,IOS,SIF152,IS01,,,,20%,2020/04/01,2025/10/01,No,0,,,,,
SI1457,SI1457,IOS HH Legacy Meas Sew RTS SWD - 21%,IOS,SIF152,IS01,,,,21%,2020/04/01,2025/10/01,No,0,,,,,
SI1458,SI1458,IOS HH Legacy Meas Sew RTS SWD - 22%,IOS,SIF152,IS01,,,,22%,2020/04/01,2025/10/01,No,0,,,,,
SI1459,SI1459,IOS HH Legacy Meas Sew RTS SWD - 23%,IOS,SIF152,IS01,,,,23%,2020/04/01,2025/10/01,No,0,,,,,
SI1460,SI1460,IOS HH Legacy Meas Sew RTS SWD - 24%,IOS,SIF152,IS01,,,,24%,2020/04/01,2025/10/01,No,0,,,,,
SI1461,SI1461,IOS HH Legacy Meas Sew RTS SWD - 25%,IOS,SIF152,IS01,,,,25%,2020/04/01,2025/10/01,No,0,,,,,
SI1462,SI1462,IOS HH Legacy Meas Sew RTS SWD - 26%,IOS,SIF152,IS01,,,,26%,2020/04/01,2025/10/01,No,0,,,,,
SI1463,SI1463,IOS HH Legacy Meas Sew RTS SWD - 27%,IOS,SIF152,IS01,,,,27%,2020/04/01,2025/10/01,No,0,,,,,
SI1464,SI1464,IOS HH Legacy Meas Sew RTS SWD - 28%,IOS,SIF152,IS01,,,,28%,2020/04/01,2025/10/01,No,0,,,,,
SI1465,SI1465,IOS HH Legacy Meas Sew RTS SWD - 29%,IOS,SIF152,IS01,,,,29%,2020/04/01,2025/10/01,No,0,,,,,
SI1466,SI1466,IOS HH Legacy Meas Sew RTS SWD - 30%,IOS,SIF152,IS01,,,,30%,2020/04/01,2025/10/01,No,0,,,,,
SI1467,SI1467,IOS HH Legacy Meas Sew RTS SWD - 31%,IOS,SIF152,IS01,,,,31%,2020/04/01,2025/10/01,No,0,,,,,
SI1468,SI1468,IOS HH Legacy Meas Sew RTS SWD - 32%,IOS,SIF152,IS01,,,,32%,2020/04/01,2025/10/01,No,0,,,,,
SI1469,SI1469,IOS HH Legacy Meas Sew RTS SWD - 33%,IOS,SIF152,IS01,,,,33%,2020/04/01,2025/10/01,No,0,,,,,
SI1470,SI1470,IOS HH Legacy Meas Sew RTS SWD - 34%,IOS,SIF152,IS01,,,,34%,2020/04/01,2025/10/01,No,0,,,,,
SI1471,SI1471,IOS HH Legacy Meas Sew RTS SWD - 35%,IOS,SIF152,IS01,,,,35%,2020/04/01,2025/10/01,No,0,,,,,
SI1472,SI1472,IOS HH Legacy Meas Sew RTS SWD - 36%,IOS,SIF152,IS01,,,,36%,2020/04/01,2025/10/01,No,0,,,,,
SI1473,SI1473,IOS HH Legacy Meas Sew RTS SWD - 37%,IOS,SIF152,IS01,,,,37%,2020/04/01,2025/10/01,No,0,,,,,
SI1474,SI1474,IOS HH Legacy Meas Sew RTS SWD - 38%,IOS,SIF152,IS01,,,,38%,2020/04/01,2025/10/01,No,0,,,,,
SI1475,SI1475,IOS HH Legacy Meas Sew RTS SWD - 39%,IOS,SIF152,IS01,,,,39%,2020/04/01,2025/10/01,No,0,,,,,
SI1476,SI1476,IOS HH Legacy Meas Sew RTS SWD - 40%,IOS,SIF152,IS01,,,,40%,2020/04/01,2025/10/01,No,0,,,,,
SI1477,SI1477,IOS HH Legacy Meas Sew RTS SWD - 41%,IOS,SIF152,IS01,,,,41%,2020/04/01,2025/10/01,No,0,,,,,
SI1478,SI1478,IOS HH Legacy Meas Sew RTS SWD - 42%,IOS,SIF152,IS01,,,,42%,2020/04/01,2025/10/01,No,0,,,,,
SI1479,SI1479,IOS HH Legacy Meas Sew RTS SWD - 43%,IOS,SIF152,IS01,,,,43%,2020/04/01,2025/10/01,No,0,,,,,
SI1480,SI1480,IOS HH Legacy Meas Sew RTS SWD - 44%,IOS,SIF152,IS01,,,,44%,2020/04/01,2025/10/01,No,0,,,,,
SI1481,SI1481,IOS HH Legacy Meas Sew RTS SWD - 45%,IOS,SIF152,IS01,,,,45%,2020/04/01,2025/10/01,No,0,,,,,
SI1482,SI1482,IOS HH Legacy Meas Sew RTS SWD - 46%,IOS,SIF152,IS01,,,,46%,2020/04/01,2025/10/01,No,0,,,,,
SI1483,SI1483,IOS HH Legacy Meas Sew RTS SWD - 47%,IOS,SIF152,IS01,,,,47%,2020/04/01,2025/10/01,No,0,,,,,
SI1484,SI1484,IOS HH Legacy Meas Sew RTS SWD - 48%,IOS,SIF152,IS01,,,,48%,2020/04/01,2025/10/01,No,0,,,,,
SI1485,SI1485,IOS HH Legacy Meas Sew RTS SWD - 49%,IOS,SIF152,IS01,,,,49%,2020/04/01,2025/10/01,No,0,,,,,
SI1486,SI1486,IOS HH Legacy Meas Sew RTS SWD - 50%,IOS,SIF152,IS01,,,,50%,2020/04/01,2025/10/01,No,0,,,,,
SI1487,SI1487,IOS HH Legacy Meas Sew RTS SWD - 51%,IOS,SIF152,IS01,,,,51%,2020/04/01,2025/10/01,No,0,,,,,
SI1488,SI1488,IOS HH Legacy Meas Sew RTS SWD - 52%,IOS,SIF152,IS01,,,,52%,2020/04/01,2025/10/01,No,0,,,,,
SI1489,SI1489,IOS HH Legacy Meas Sew RTS SWD - 53%,IOS,SIF152,IS01,,,,53%,2020/04/01,2025/10/01,No,0,,,,,
SI1490,SI1490,IOS HH Legacy Meas Sew RTS SWD - 54%,IOS,SIF152,IS01,,,,54%,2020/04/01,2025/10/01,No,0,,,,,
SI1491,SI1491,IOS HH Legacy Meas Sew RTS SWD - 55%,IOS,SIF152,IS01,,,,55%,2020/04/01,2025/10/01,No,0,,,,,
SI1492,SI1492,IOS HH Legacy Meas Sew RTS SWD - 56%,IOS,SIF152,IS01,,,,56%,2020/04/01,2025/10/01,No,0,,,,,
SI1493,SI1493,IOS HH Legacy Meas Sew RTS SWD - 57%,IOS,SIF152,IS01,,,,57%,2020/04/01,2025/10/01,No,0,,,,,
SI1494,SI1494,IOS HH Legacy Meas Sew RTS SWD - 58%,IOS,SIF152,IS01,,,,58%,2020/04/01,2025/10/01,No,0,,,,,
SI1495,SI1495,IOS HH Legacy Meas Sew RTS SWD - 59%,IOS,SIF152,IS01,,,,59%,2020/04/01,2025/10/01,No,0,,,,,
SI1496,SI1496,IOS HH Legacy Meas Sew RTS SWD - 60%,IOS,SIF152,IS01,,,,60%,2020/04/01,2025/10/01,No,0,,,,,
SI1497,SI1497,IOS HH Legacy Meas Sew RTS SWD - 61%,IOS,SIF152,IS01,,,,61%,2020/04/01,2025/10/01,No,0,,,,,
SI1498,SI1498,IOS HH Legacy Meas Sew RTS SWD - 62%,IOS,SIF152,IS01,,,,62%,2020/04/01,2025/10/01,No,0,,,,,
SI1499,SI1499,IOS HH Legacy Meas Sew RTS SWD - 63%,IOS,SIF152,IS01,,,,63%,2020/04/01,2025/10/01,No,0,,,,,
SI1500,SI1500,IOS HH Legacy Meas Sew RTS SWD - 64%,IOS,SIF152,IS01,,,,64%,2020/04/01,2025/10/01,No,0,,,,,
SI1501,SI1501,IOS HH Legacy Meas Sew RTS SWD - 65%,IOS,SIF152,IS01,,,,65%,2020/04/01,2025/10/01,No,0,,,,,
SI1502,SI1502,IOS HH Legacy Meas Sew RTS SWD - 66%,IOS,SIF152,IS01,,,,66%,2020/04/01,2025/10/01,No,0,,,,,
SI1503,SI1503,IOS HH Legacy Meas Sew RTS SWD - 67%,IOS,SIF152,IS01,,,,67%,2020/04/01,2025/10/01,No,0,,,,,
SI1504,SI1504,IOS HH Legacy Meas Sew RTS SWD - 68%,IOS,SIF152,IS01,,,,68%,2020/04/01,2025/10/01,No,0,,,,,
SI1505,SI1505,IOS HH Legacy Meas Sew RTS SWD - 69%,IOS,SIF152,IS01,,,,69%,2020/04/01,2025/10/01,No,0,,,,,
SI1506,SI1506,IOS HH Legacy Meas Sew RTS SWD - 70%,IOS,SIF152,IS01,,,,70%,2020/04/01,2025/10/01,No,0,,,,,
SI1507,SI1507,IOS HH Legacy Meas Sew RTS SWD - 71%,IOS,SIF152,IS01,,,,71%,2020/04/01,2025/10/01,No,0,,,,,
SI1508,SI1508,IOS HH Legacy Meas Sew RTS SWD - 72%,IOS,SIF152,IS01,,,,72%,2020/04/01,2025/10/01,No,0,,,,,
SI1509,SI1509,IOS HH Legacy Meas Sew RTS SWD - 73%,IOS,SIF152,IS01,,,,73%,2020/04/01,2025/10/01,No,0,,,,,
SI1510,SI1510,IOS HH Legacy Meas Sew RTS SWD - 74%,IOS,SIF152,IS01,,,,74%,2020/04/01,2025/10/01,No,0,,,,,
SI1511,SI1511,IOS HH Legacy Meas Sew RTS SWD - 75%,IOS,SIF152,IS01,,,,75%,2020/04/01,2025/10/01,No,0,,,,,
SI1512,SI1512,IOS HH Legacy Meas Sew RTS SWD - 76%,IOS,SIF152,IS01,,,,76%,2020/04/01,2025/10/01,No,0,,,,,
SI1513,SI1513,IOS HH Legacy Meas Sew RTS SWD - 77%,IOS,SIF152,IS01,,,,77%,2020/04/01,2025/10/01,No,0,,,,,
SI1514,SI1514,IOS HH Legacy Meas Sew RTS SWD - 78%,IOS,SIF152,IS01,,,,78%,2020/04/01,2025/10/01,No,0,,,,,
SI1515,SI1515,IOS HH Legacy Meas Sew RTS SWD - 79%,IOS,SIF152,IS01,,,,79%,2020/04/01,2025/10/01,No,0,,,,,
SI1516,SI1516,IOS HH Legacy Meas Sew RTS SWD - 80%,IOS,SIF152,IS01,,,,80%,2020/04/01,2025/10/01,No,0,,,,,
SI1517,SI1517,IOS HH Legacy Meas Sew RTS SWD - 81%,IOS,SIF152,IS01,,,,81%,2020/04/01,2025/10/01,No,0,,,,,
SI1518,SI1518,IOS HH Legacy Meas Sew RTS SWD - 82%,IOS,SIF152,IS01,,,,82%,2020/04/01,2025/10/01,No,0,,,,,
SI1519,SI1519,IOS HH Legacy Meas Sew RTS SWD - 83%,IOS,SIF152,IS01,,,,83%,2020/04/01,2025/10/01,No,0,,,,,
SI1520,SI1520,IOS HH Legacy Meas Sew RTS SWD - 84%,IOS,SIF152,IS01,,,,84%,2020/04/01,2025/10/01,No,0,,,,,
SI1521,SI1521,IOS HH Legacy Meas Sew RTS SWD - 85%,IOS,SIF152,IS01,,,,85%,2020/04/01,2025/10/01,No,0,,,,,
SI1522,SI1522,IOS HH Legacy Meas Sew RTS SWD - 86%,IOS,SIF152,IS01,,,,86%,2020/04/01,2025/10/01,No,0,,,,,
SI1523,SI1523,IOS HH Legacy Meas Sew RTS SWD - 87%,IOS,SIF152,IS01,,,,87%,2020/04/01,2025/10/01,No,0,,,,,
SI1524,SI1524,IOS HH Legacy Meas Sew RTS SWD - 88%,IOS,SIF152,IS01,,,,88%,2020/04/01,2025/10/01,No,0,,,,,
SI1525,SI1525,IOS HH Legacy Meas Sew RTS SWD - 89%,IOS,SIF152,IS01,,,,89%,2020/04/01,2025/10/01,No,0,,,,,
SI1526,SI1526,IOS HH Legacy Meas Sew RTS SWD - 90%,IOS,SIF152,IS01,,,,90%,2020/04/01,2025/10/01,No,0,,,,,
SI1527,SI1527,IOS HH Legacy Meas Sew RTS SWD - 91%,IOS,SIF152,IS01,,,,91%,2020/04/01,2025/10/01,No,0,,,,,
SI1528,SI1528,IOS HH Legacy Meas Sew RTS SWD - 92%,IOS,SIF152,IS01,,,,92%,2020/04/01,2025/10/01,No,0,,,,,
SI1529,SI1529,IOS HH Legacy Meas Sew RTS SWD - 93%,IOS,SIF152,IS01,,,,93%,2020/04/01,2025/10/01,No,0,,,,,
SI1530,SI1530,IOS HH Legacy Meas Sew RTS SWD - 94%,IOS,SIF152,IS01,,,,94%,2020/04/01,2025/10/01,No,0,,,,,
SI1531,SI1531,IOS HH Legacy Meas Sew RTS SWD - 95%,IOS,SIF152,IS01,,,,95%,2020/04/01,2025/10/01,No,0,,,,,
SI1532,SI1532,IOS HH Legacy Meas Sew RTS SWD - 96%,IOS,SIF152,IS01,,,,96%,2020/04/01,2025/10/01,No,0,,,,,
SI1533,SI1533,IOS HH Legacy Meas Sew RTS SWD - 97%,IOS,SIF152,IS01,,,,97%,2020/04/01,2025/10/01,No,0,,,,,
SI1534,SI1534,IOS HH Legacy Meas Sew RTS SWD - 98%,IOS,SIF152,IS01,,,,98%,2020/04/01,2025/10/01,No,0,,,,,
SI1535,SI1535,IOS HH Legacy Meas Sew RTS SWD - 99%,IOS,SIF152,IS01,,,,99%,2020/04/01,2025/10/01,No,0,,,,,
SI1536,SI1536,IOS HH Legacy Meas Sew RTS SWD - 100%,IOS,SIF152,IS01,,,,100%,2020/04/01,2025/10/01,No,0,,,,,
SI1537,SI1537,IOS HH Legacy Meas Sew RTS SWD - Default,IOS,SIF152,IS01,,,,95%,2020/04/01,2025/10/01,No,0,,,,,
